Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
350,17.0,0.0,0.0,3680.0,10.0,244.0,43335.0,0.1,60.30000000000014,0.0,0.0,10592.985679864883,,,,,,,,,,,,,,,,,,,,,29.102020811056416,15.961307311189225,53.459124070400364,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,17.0,0.0,0.0,4560.0,11.0,880.0,44215.0,0.1,206.84999999999843,0.0,0.0,10682.514329910278,,,,,,,,,,,,,,,,,,,,,79.25050914634389,37.91899399294103,137.64640945969728,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,17.0,0.0,0.0,4717.0,12.0,157.0,44372.0,0.1,37.50000000000005,0.0,0.0,10698.334218978882,,,,,,,,,,,,,,,,,,,,,17.09403085243963,10.329708361972196,35.020995213843875,-0.2997001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,17.0,0.0,0.0,4854.0,13.0,137.0,44509.0,0.1,30.500000000000036,0.0,0.0,10712.482346534729,,,,,,,,,,,,,,,,,,,,,15.109000199908571,7.516201407123674,28.487012510621263,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,17.0,0.0,0.0,5034.0,14.0,180.0,44689.0,0.1,37.45000000000004,0.0,0.0,10731.087656974792,,,,,,,,,,,,,,,,,,,,,16.906224733739442,9.823295787315704,34.47579666546118,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,17.0,0.0,0.0,5063.0,15.0,29.0,44718.0,0.1,7.549999999999997,0.0,0.0,10734.268685817719,,,,,,,,,,,,,,,,,,,,,3.991036176121947,2.321099151633402,7.449150803348357,0.24964999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,17.0,0.0,0.0,5662.0,16.0,599.0,45317.0,0.1,136.84999999999934,0.0,0.0,10794.893918991089,,,,,,,,,,,,,,,,,,,,,56.76879702008675,29.918778816548265,103.93630243140093,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,17.0,0.0,0.0,5687.0,17.0,25.0,45342.0,0.1,5.699999999999998,0.0,0.0,10797.583793878555,,,,,,,,,,,,,,,,,,,,,3.1057839269763234,1.5426608145776077,5.633617002213016,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,17.0,0.0,0.0,6027.0,18.0,340.0,45682.0,0.1,79.04999999999998,0.0,0.0,10832.569677829742,,,,,,,,,,,,,,,,,,,,,35.42007348034649,19.455626036772017,67.14139065660476,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,17.0,0.0,0.0,6247.0,19.0,220.0,45902.0,0.1,56.85000000000013,0.0,0.0,10855.068077802658,,,,,,,,,,,,,,,,,,,,,27.601976013481686,14.437267673766726,50.87927294364841,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,17.0,0.0,0.0,6419.0,20.0,172.0,46074.0,0.1,39.15000000000004,0.0,0.0,10872.821349859238,,,,,,,,,,,,,,,,,,,,,17.126895030004988,10.093910981051804,36.27669116046894,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,18.0,0.0,0.0,883.0,1.0,883.0,46957.0,0.1,214.19999999999825,0.0,0.0,11964.740112066269,,,,,,,,,,,,,,,,,,,,,83.27094330004009,40.50630990208438,141.43615403076635,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,18.0,0.0,0.0,947.0,2.0,64.0,47021.0,0.1,13.049999999999995,0.0,0.0,11971.51898765564,,,,,,,,,,,,,,,,,,,,,6.256329853950159,4.140169405703707,12.787719798370624,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,18.0,0.0,0.0,1811.0,3.0,864.0,47885.0,0.1,210.24999999999838,0.0,0.0,12058.438987970352,,,,,,,,,,,,,,,,,,,,,78.86656233083052,40.1412857887695,142.67167286973591,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,18.0,0.0,0.0,1853.0,4.0,42.0,47927.0,0.1,10.749999999999995,0.0,0.0,12062.739460468292,,,,,,,,,,,,,,,,,,,,,5.27021326697088,3.031842519912046,10.549739972993237,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,18.0,0.0,0.0,2394.0,5.0,541.0,48468.0,0.1,137.24999999999923,0.0,0.0,12118.020543336868,,,,,,,,,,,,,,,,,,,,,56.73059563511281,32.31193798017468,106.77218535993843,-0.19990000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,18.0,0.0,0.0,2557.0,6.0,163.0,48631.0,0.1,41.40000000000006,0.0,0.0,12134.639105796814,,,,,,,,,,,,,,,,,,,,,17.806275084211144,10.98415252039939,38.57468796251066,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,18.0,0.0,0.0,2836.0,7.0,279.0,48910.0,0.1,74.80000000000004,0.0,0.0,12162.718608617783,,,,,,,,,,,,,,,,,,,,,33.43006070984841,19.306146522308435,65.60415576933522,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,18.0,0.0,0.0,3511.0,8.0,675.0,49585.0,0.1,158.04999999999913,0.0,0.0,12230.654618740082,,,,,,,,,,,,,,,,,,,,,62.609773646956214,33.26772092004845,116.02032742282276,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,18.0,0.0,0.0,3538.0,9.0,27.0,49612.0,0.1,5.05,0.0,0.0,12233.608273029327,,,,,,,,,,,,,,,,,,,,,2.3997157702308987,1.4132969415451535,4.995193065140983,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,18.0,0.0,0.0,3788.0,10.0,250.0,49862.0,0.1,68.25000000000013,0.0,0.0,12259.016981840134,,,,,,,,,,,,,,,,,,,,,29.76655484426051,18.23726318566011,60.93016068013446,0.0978565394605933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,18.0,0.0,0.0,4036.0,11.0,248.0,50110.0,0.1,61.25000000000013,0.0,0.0,12284.21543097496,,,,,,,,,,,,,,,,,,,,,27.0029901653558,16.34088774055881,54.66252883413119,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,18.0,0.0,0.0,4261.0,12.0,225.0,50335.0,0.1,55.00000000000011,0.0,0.0,12307.185192584991,,,,,,,,,,,,,,,,,,,,,25.97385596484482,13.73630762435999,49.25434183724258,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,18.0,0.0,0.0,4401.0,13.0,140.0,50475.0,0.1,33.80000000000005,0.0,0.0,12321.620736122131,,,,,,,,,,,,,,,,,,,,,16.155327038183056,8.888455617554406,31.60142546415724,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,18.0,0.0,0.0,4529.0,14.0,128.0,50603.0,0.1,20.600000000000005,0.0,0.0,12334.945585489273,,,,,,,,,,,,,,,,,,,,,9.931032770369011,5.451822329981786,19.36754352489904,-0.2997001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,18.0,0.0,0.0,5179.0,15.0,650.0,51253.0,0.1,155.14999999999907,0.0,0.0,12400.692149400711,,,,,,,,,,,,,,,,,,,,,62.571001681557895,32.9899727237547,114.70815049983649,-0.39940039990000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,18.0,0.0,0.0,5209.0,16.0,30.0,51283.0,0.1,5.199999999999998,0.0,0.0,12404.081563472748,,,,,,,,,,,,,,,,,,,,,2.8928092122880797,1.355261533892167,5.123457515204251,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,18.0,0.0,0.0,6122.0,17.0,913.0,52196.0,0.1,221.54999999999816,0.0,0.0,12496.57703256607,,,,,,,,,,,,,,,,,,,,,84.31975901153186,43.74991465972044,145.34607322005107,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,18.0,0.0,0.0,6352.0,18.0,230.0,52426.0,0.1,63.050000000000146,0.0,0.0,12519.917297124863,,,,,,,,,,,,,,,,,,,,,28.656765133749413,16.332122001242865,56.5720315102266,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,18.0,0.0,0.0,6593.0,19.0,241.0,52667.0,0.1,67.3500000000001,0.0,0.0,12544.936346769333,,,,,,,,,,,,,,,,,,,,,32.446704020845004,16.628187389862987,59.64958384909069,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,18.0,0.0,0.0,6659.0,20.0,66.0,52733.0,0.1,15.549999999999994,0.0,0.0,12551.773142337799,,,,,,,,,,,,,,,,,,,,,7.435168800683555,4.335788681538245,15.089442655022276,0.24964999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,19.0,0.0,0.0,693.0,1.0,693.0,53426.0,0.1,170.6499999999988,0.0,0.0,13645.334630727768,,,,,,,,,,,,,,,,,,,,,69.55923751505783,36.1375495036618,122.69070712560894,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,19.0,0.0,0.0,1307.0,2.0,614.0,54040.0,0.1,146.59999999999923,0.0,0.0,13707.369190692902,,,,,,,,,,,,,,,,,,,,,59.27580704097132,32.82325935163234,110.63603087200303,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,19.0,0.0,0.0,2195.0,3.0,888.0,54928.0,0.1,237.0999999999978,0.0,0.0,13796.686811208725,,,,,,,,,,,,,,,,,,,,,91.46881578588344,45.277173880705334,157.64114809783496,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,19.0,0.0,0.0,2323.0,4.0,128.0,55056.0,0.1,35.00000000000006,0.0,0.0,13809.825573444366,,,,,,,,,,,,,,,,,,,,,17.076441450604825,9.745715115561856,32.87994249937885,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,19.0,0.0,0.0,2518.0,5.0,195.0,55251.0,0.1,44.95000000000007,0.0,0.0,13829.644426345825,,,,,,,,,,,,,,,,,,,,,19.64886029307911,12.727660234404226,41.20083270743175,-0.44820568921214166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,19.0,0.0,0.0,3014.0,6.0,496.0,55747.0,0.1,121.94999999999943,0.0,0.0,13880.061007261276,,,,,,,,,,,,,,,,,,,,,51.590572747874766,27.401063747877437,96.5540875380426,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,19.0,0.0,0.0,3266.0,7.0,252.0,55999.0,0.1,63.100000000000136,0.0,0.0,13906.097195863724,,,,,,,,,,,,,,,,,,,,,29.333363002174014,15.350812790311265,55.81957585558751,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,19.0,0.0,0.0,3480.0,8.0,214.0,56213.0,0.1,61.500000000000156,0.0,0.0,13928.166128396988,,,,,,,,,,,,,,,,,,,,,29.69841817509548,16.002821421773504,55.25499324202039,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,19.0,0.0,0.0,3761.0,9.0,281.0,56494.0,0.1,79.54999999999994,0.0,0.0,13956.838911294937,,,,,,,,,,,,,,,,,,,,,36.33577099347343,19.991511273029534,69.47853594418642,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,19.0,0.0,0.0,3980.0,10.0,219.0,56713.0,0.1,57.40000000000012,0.0,0.0,13979.377611160278,,,,,,,,,,,,,,,,,,,,,26.593692105317054,15.944344721511412,51.836172606884624,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,19.0,0.0,0.0,4540.0,11.0,560.0,57273.0,0.1,146.1499999999991,0.0,0.0,14036.590119123459,,,,,,,,,,,,,,,,,,,,,59.8458048095725,32.99567359588437,113.2883237245352,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,19.0,0.0,0.0,4754.0,12.0,214.0,57487.0,0.1,54.75000000000011,0.0,0.0,14058.04141497612,,,,,,,,,,,,,,,,,,,,,23.929444083941682,15.220453706910638,49.728506250030314,-0.15029930030014993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,19.0,0.0,0.0,5529.0,13.0,775.0,58262.0,0.1,189.44999999999854,0.0,0.0,14136.584039449692,,,,,,,,,,,,,,,,,,,,,75.53382879178234,38.82423652822387,131.1734985098897,-0.19990000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,19.0,0.0,0.0,6078.0,14.0,549.0,58811.0,0.1,147.249999999999,0.0,0.0,14192.038445711136,,,,,,,,,,,,,,,,,,,,,61.776354988954004,33.67346401693405,113.56179113153611,0.24964999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,19.0,0.0,0.0,6215.0,15.0,137.0,58948.0,0.1,35.00000000000006,0.0,0.0,14206.290982484818,,,,,,,,,,,,,,,,,,,,,16.209758652044563,10.255459790787459,32.84492005986959,-0.34989885199884996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,19.0,0.0,0.0,6287.0,16.0,72.0,59020.0,0.1,12.699999999999994,0.0,0.0,14213.778954982758,,,,,,,,,,,,,,,,,,,,,6.884238840369138,3.770368282317748,12.228780134983253,0.24964999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,19.0,0.0,0.0,7174.0,17.0,887.0,59907.0,0.1,236.74999999999784,0.0,0.0,14303.71806716919,,,,,,,,,,,,,,,,,,,,,89.8659954531626,46.07163741874742,157.61102252516332,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,19.0,0.0,0.0,7446.0,18.0,272.0,60179.0,0.1,70.55000000000004,0.0,0.0,14330.914118051529,,,,,,,,,,,,,,,,,,,,,32.79582432050374,16.889514564530174,61.75297999182665,0.24964999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,19.0,0.0,0.0,8061.0,19.0,615.0,60794.0,0.1,153.249999999999,0.0,0.0,14393.074679851532,,,,,,,,,,,,,,,,,,,,,62.60643963594803,32.399987333478784,114.97687840382113,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,19.0,0.0,0.0,8236.0,20.0,175.0,60969.0,0.1,39.30000000000004,0.0,0.0,14411.002475500107,,,,,,,,,,,,,,,,,,,,,17.409544374836685,9.923737307977328,36.32594529905642,0.24964999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,20.0,0.0,0.0,426.0,1.0,426.0,61395.0,0.1,101.49999999999963,0.0,0.0,15719.545431613922,,,,,,,,,,,,,,,,,,,,,45.532902077951114,23.156296350863936,82.26743631999646,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,20.0,0.0,0.0,1159.0,2.0,733.0,62128.0,0.1,196.34999999999837,0.0,0.0,15793.236852884293,,,,,,,,,,,,,,,,,,,,,76.55728244243753,41.74084177932696,141.0593937453942,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,20.0,0.0,0.0,1301.0,3.0,142.0,62270.0,0.1,33.150000000000034,0.0,0.0,15807.659321784973,,,,,,,,,,,,,,,,,,,,,16.44745394862517,9.526285146382929,31.269598146083958,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,20.0,0.0,0.0,2201.0,4.0,900.0,63170.0,0.1,226.8999999999981,0.0,0.0,15898.380273342133,,,,,,,,,,,,,,,,,,,,,85.10968161591558,42.76368747947204,150.60234062458434,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,20.0,0.0,0.0,2425.0,5.0,224.0,63394.0,0.1,60.05000000000013,0.0,0.0,15921.219488859177,,,,,,,,,,,,,,,,,,,,,27.376919134263524,15.509948937683076,54.02556722280339,0.24964999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,20.0,0.0,0.0,2551.0,6.0,126.0,63520.0,0.1,31.600000000000037,0.0,0.0,15934.341929674149,,,,,,,,,,,,,,,,,,,,,14.978034307253118,8.932469120826966,29.77228246994353,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,20.0,0.0,0.0,3003.0,7.0,452.0,63972.0,0.1,127.24999999999929,0.0,0.0,15980.143787622452,,,,,,,,,,,,,,,,,,,,,54.433305252119844,29.838322490591008,102.85174666763032,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,20.0,0.0,0.0,3223.0,8.0,220.0,64192.0,0.1,56.85000000000013,0.0,0.0,16002.181230545044,,,,,,,,,,,,,,,,,,,,,27.948771421161833,14.562293983293179,50.802825134788854,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,20.0,0.0,0.0,3889.0,9.0,666.0,64858.0,0.1,174.24999999999872,0.0,0.0,16069.21459722519,,,,,,,,,,,,,,,,,,,,,71.7434373551823,36.27428567228977,127.6359426927841,0.24964999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,20.0,0.0,0.0,4514.0,10.0,625.0,65483.0,0.1,159.449999999999,0.0,0.0,16132.49359202385,,,,,,,,,,,,,,,,,,,,,64.633804482143,33.96499567373061,120.17170424872195,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,20.0,0.0,0.0,4570.0,11.0,56.0,65539.0,0.1,14.749999999999991,0.0,0.0,16138.280200004578,,,,,,,,,,,,,,,,,,,,,7.487055718090302,4.389204355257751,14.473903282398199,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,20.0,0.0,0.0,5185.0,12.0,615.0,66154.0,0.1,150.99999999999903,0.0,0.0,16200.039860248566,,,,,,,,,,,,,,,,,,,,,61.93474668575509,31.91954409270848,113.13629023243521,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,20.0,0.0,0.0,5636.0,13.0,451.0,66605.0,0.1,113.84999999999951,0.0,0.0,16246.02459526062,,,,,,,,,,,,,,,,,,,,,50.30311257306877,25.948338646400973,91.34589667700328,-0.19990000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,20.0,0.0,0.0,5933.0,14.0,297.0,66902.0,0.1,63.10000000000013,0.0,0.0,16276.603381156921,,,,,,,,,,,,,,,,,,,,,28.876000521997938,17.184339600127835,54.63303929050838,-0.4990009995001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,20.0,0.0,0.0,6106.0,15.0,173.0,67075.0,0.1,39.50000000000008,0.0,0.0,16294.472654819489,,,,,,,,,,,,,,,,,,,,,20.702085734736045,10.712399461841834,35.99048414569791,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,20.0,0.0,0.0,6188.0,16.0,82.0,67157.0,0.1,17.099999999999987,0.0,0.0,16303.11248421669,,,,,,,,,,,,,,,,,,,,,7.928021967571508,5.15753164014024,16.482851418645012,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,20.0,0.0,0.0,6455.0,17.0,267.0,67424.0,0.1,67.45000000000012,0.0,0.0,16330.276902198792,,,,,,,,,,,,,,,,,,,,,30.94977742153428,17.302154853572063,59.30496004357748,0.14940034999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,20.0,0.0,0.0,7334.0,18.0,879.0,68303.0,0.1,230.79999999999797,0.0,0.0,16418.78748869896,,,,,,,,,,,,,,,,,,,,,87.51241839927553,44.25100372527194,154.18479964151993,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,20.0,0.0,0.0,7825.0,19.0,491.0,68794.0,0.1,122.4499999999994,0.0,0.0,16467.83683538437,,,,,,,,,,,,,,,,,,,,,52.77986295612266,28.195420643210216,96.72844745500633,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,20.0,0.0,0.0,8094.0,20.0,269.0,69063.0,0.1,67.2500000000001,0.0,0.0,16495.140607833862,,,,,,,,,,,,,,,,,,,,,30.12679946039265,16.867902101294483,59.26436040159717,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,21.0,0.0,0.0,155.0,1.0,155.0,69218.0,0.1,39.05000000000006,0.0,0.0,17758.579261541367,,,,,,,,,,,,,,,,,,,,,18.301788789749544,10.26120071685539,36.2857579677664,0.14940034999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,21.0,0.0,0.0,384.0,2.0,229.0,69447.0,0.1,64.50000000000016,0.0,0.0,17781.810256004333,,,,,,,,,,,,,,,,,,,,,30.049751580305273,17.203324731883388,57.73401718846987,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,21.0,0.0,0.0,530.0,3.0,146.0,69593.0,0.1,36.35000000000005,0.0,0.0,17796.821833848953,,,,,,,,,,,,,,,,,,,,,17.419033519500957,10.526399093210618,33.95957136797304,0.24964999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,21.0,0.0,0.0,633.0,4.0,103.0,69696.0,0.1,27.600000000000026,0.0,0.0,17807.49278831482,,,,,,,,,,,,,,,,,,,,,12.733695501730343,7.696821861796852,26.341085192621833,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,21.0,0.0,0.0,723.0,5.0,90.0,69786.0,0.1,23.05000000000002,0.0,0.0,17817.004101753235,,,,,,,,,,,,,,,,,,,,,12.096927925645478,6.336876318904529,22.0052650114498,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,21.0,0.0,0.0,1516.0,6.0,793.0,70579.0,0.1,196.64999999999856,0.0,0.0,17898.188017606735,,,,,,,,,,,,,,,,,,,,,72.84392996572441,40.71135270566563,139.1629502747797,-0.19990000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,21.0,0.0,0.0,1979.0,7.0,463.0,71042.0,0.1,123.89999999999942,0.0,0.0,17944.972296476364,,,,,,,,,,,,,,,,,,,,,51.58543290299217,29.936577624155586,100.21627690344464,0.24964999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,21.0,0.0,0.0,2775.0,8.0,796.0,71838.0,0.1,200.39999999999847,0.0,0.0,18025.29190850258,,,,,,,,,,,,,,,,,,,,,76.28285255584268,41.69007210327206,139.95862666024294,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,21.0,0.0,0.0,3141.0,9.0,366.0,72204.0,0.1,90.39999999999984,0.0,0.0,18062.26255774498,,,,,,,,,,,,,,,,,,,,,38.77435366766261,21.86188491681699,76.36123266172626,0.14940034999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,21.0,0.0,0.0,3714.0,10.0,573.0,72777.0,0.1,158.79999999999885,0.0,0.0,18120.707089662552,,,,,,,,,,,,,,,,,,,,,65.54773895261619,35.10715082028411,121.927625403501,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,21.0,0.0,0.0,4586.0,11.0,872.0,73649.0,0.1,235.0999999999978,0.0,0.0,18208.28203344345,,,,,,,,,,,,,,,,,,,,,89.05439390086946,45.031261723786905,157.75993061975052,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,21.0,0.0,0.0,4789.0,12.0,203.0,73852.0,0.1,59.00000000000014,0.0,0.0,18229.36281490326,,,,,,,,,,,,,,,,,,,,,26.548290351011836,15.739306286033752,53.71807949966443,0.14940034999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,21.0,0.0,0.0,4969.0,13.0,180.0,74032.0,0.1,44.65000000000008,0.0,0.0,18247.760605573654,,,,,,,,,,,,,,,,,,,,,20.338508479556122,11.713999305080728,41.071169741994154,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,21.0,0.0,0.0,5059.0,14.0,90.0,74122.0,0.1,22.600000000000012,0.0,0.0,18257.38551878929,,,,,,,,,,,,,,,,,,,,,11.211478430648866,6.340946024144403,21.634213734496868,0.24964999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,21.0,0.0,0.0,5157.0,15.0,98.0,74220.0,0.1,22.250000000000004,0.0,0.0,18267.710154294968,,,,,,,,,,,,,,,,,,,,,10.510438283030284,6.137066790365051,21.26248074727685,0.24964999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,21.0,0.0,0.0,5222.0,16.0,65.0,74285.0,0.1,16.099999999999994,0.0,0.0,18274.85759997368,,,,,,,,,,,,,,,,,,,,,7.427359949228992,4.353058170172499,15.648502960718595,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,21.0,0.0,0.0,5595.0,17.0,373.0,74658.0,0.1,95.54999999999977,0.0,0.0,18312.88382959366,,,,,,,,,,,,,,,,,,,,,41.81972109289928,23.11201117742268,80.29167837272333,0.04925094964999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,21.0,0.0,0.0,6394.0,18.0,799.0,75457.0,0.1,215.8499999999981,0.0,0.0,18394.101327896118,,,,,,,,,,,,,,,,,,,,,85.47600959226766,40.08012347131607,147.8502209274116,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,21.0,0.0,0.0,6545.0,19.0,151.0,75608.0,0.1,39.000000000000064,0.0,0.0,18409.62414622307,,,,,,,,,,,,,,,,,,,,,18.17606245042441,10.371363147852705,36.32803431057276,0.24964999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,21.0,0.0,0.0,6755.0,20.0,210.0,75818.0,0.1,51.1000000000001,0.0,0.0,18430.747863292694,,,,,,,,,,,,,,,,,,,,,23.576293837629002,13.47274391222269,46.24141488244796,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
